time_input,IPTG_pre,aTc_pre,Var4,Var5
162,1,0,0.8,20
163,1,0,0.8,20
164,1,0,0.8,20
165,1,0,0.8,20
166,1,0,0.8,20
167,1,0,0.8,20
168,1,0,0.8,20
169,1,0,0.8,20
170,1,0,0.8,20
171,1,0,0.8,20
172,1,0,0.8,20
173,1,0,0.8,20
174,1,0,0.8,20
175,1,0,0.8,20
176,1,0,0.8,20
177,1,0,0.8,20
178,1,0,0.8,20
179,1,0,0.3,60
180,1,0,0.3,60
181,1,0,0.3,60
182,1,0,0.3,60
183,1,0,0.3,60
184,1,0,0.3,60
185,1,0,0.3,60
186,1,0,0.3,60
187,1,0,0.3,60
188,1,0,0.3,60
189,1,0,0.3,60
190,1,0,0.3,60
191,1,0,0.3,60
192,1,0,0.3,60
193,1,0,0.3,60
194,1,0,0.3,60
195,1,0,0.3,60
196,1,0,0.3,60
197,1,0,0.3,60
198,1,0,0.3,60
199,1,0,0.3,60
200,1,0,0.3,60
201,1,0,0.3,60
202,1,0,0.3,60
203,1,0,0.3,60
204,1,0,0.3,60
205,1,0,0.3,60
206,1,0,0.3,60
207,1,0,0.3,60
208,1,0,0.3,60
209,1,0,0.3,60
210,1,0,0.3,60
211,1,0,0.3,60
212,1,0,0.3,60
213,1,0,0.3,60
214,1,0,0.3,60
215,1,0,0.3,60
216,1,0,0.3,60
217,1,0,0.3,60
218,1,0,0.3,60
219,1,0,0.3,60
220,1,0,0.3,60
221,1,0,0.3,60
222,1,0,0.3,60
223,1,0,0.3,60
224,1,0,0.3,60
225,1,0,0.3,60
226,1,0,0.3,60
227,1,0,0.3,60
228,1,0,0.3,60
229,1,0,0.3,60
230,1,0,0.3,60
231,1,0,0.3,60
232,1,0,0.3,60
233,1,0,0.3,60
234,1,0,0.3,60
235,1,0,0.3,60
236,1,0,0.3,60
237,1,0,0.3,60
238,1,0,0.3,60
239,1,0,0.3,60
240,1,0,0.3,60
241,1,0,0.3,60
242,1,0,0.3,60
243,1,0,0.3,60
244,1,0,0.3,60
245,1,0,0.3,60
246,1,0,0.3,60
247,1,0,0.3,60
248,1,0,0.3,60
249,1,0,0.3,60
250,1,0,0.3,60
251,1,0,0.3,60
252,1,0,0.3,60
253,1,0,0.3,60
254,1,0,0.3,60
255,1,0,0.3,60
256,1,0,0.3,60
257,1,0,0.3,60
258,1,0,0.3,60
259,1,0,0.3,60
260,1,0,0.3,60
261,1,0,0.3,60
262,1,0,0.3,60
263,1,0,0.3,60
264,1,0,0.3,60
265,1,0,0.3,60
266,1,0,0.3,60
267,1,0,0.3,60
268,1,0,0.3,60
269,1,0,0.3,60
270,1,0,0.3,60
271,1,0,0.3,60
272,1,0,0.3,60
273,1,0,0.3,60
274,1,0,0.3,60
275,1,0,0.3,60
276,1,0,0.3,60
277,1,0,0.3,60
278,1,0,0.3,60
279,1,0,0.3,60
280,1,0,0.3,60
281,1,0,0.3,60
282,1,0,0.3,60
283,1,0,0.3,60
284,1,0,0.3,60
285,1,0,0.3,60
286,1,0,0.3,60
287,1,0,0.3,60
288,1,0,0.3,60
289,1,0,0.3,60
290,1,0,0.3,60
291,1,0,0.3,60
292,1,0,0.3,60
293,1,0,0.3,60
294,1,0,0.3,60
295,1,0,0.3,60
296,1,0,0.3,60
297,1,0,0.3,60
298,1,0,0.3,60
299,1,0,0.3,60
300,1,0,0.3,60
301,1,0,0.3,60
302,1,0,0.3,60
303,1,0,0.3,60
304,1,0,0.3,60
305,1,0,0.3,60
306,1,0,0.3,60
307,1,0,0.3,60
308,1,0,0.3,60
309,1,0,0.3,60
310,1,0,0.3,60
311,1,0,0.3,60
312,1,0,0.3,60
313,1,0,0.3,60
314,1,0,0.3,60
315,1,0,0.3,60
316,1,0,0.3,60
317,1,0,0.3,60
318,1,0,0.3,60
319,1,0,0.3,60
320,1,0,0.3,60
321,1,0,0.3,60
322,1,0,0.3,60
323,1,0,0.3,60
324,1,0,0.3,60
325,1,0,0.3,60
326,1,0,0.3,60
327,1,0,0.3,60
328,1,0,0.3,60
329,1,0,0.3,60
330,1,0,0.3,60
331,1,0,0.3,60
332,1,0,0.3,60
333,1,0,0.3,60
334,1,0,0.3,60
335,1,0,0.3,60
336,1,0,0.3,60
337,1,0,0.3,60
338,1,0,0.3,60
339,1,0,0.3,60
340,1,0,0.3,60
341,1,0,0.3,60
342,1,0,0.3,60
343,1,0,0.3,60
344,1,0,0.3,60
345,1,0,0.3,60
346,1,0,0.3,60
347,1,0,0.3,60
348,1,0,0.3,60
349,1,0,0.3,60
350,1,0,0.3,60
351,1,0,0.3,60
352,1,0,0.3,60
353,1,0,0.3,60
354,1,0,0.3,60
355,1,0,0.3,60
356,1,0,0.3,60
357,1,0,0.3,60
358,1,0,0.3,60
359,1,0,0.3,60
360,1,0,0.3,60
361,1,0,0.3,60
362,1,0,0.3,60
363,1,0,0.3,60
364,1,0,0.3,60
365,1,0,0.3,60
366,1,0,0.3,60
367,1,0,0.3,60
368,1,0,0.3,60
369,1,0,0.3,60
370,1,0,0.3,60
371,1,0,0.3,60
372,1,0,0.3,60
373,1,0,0.3,60
374,1,0,0.3,60
375,1,0,0.3,60
376,1,0,0.3,60
377,1,0,0.3,60
378,1,0,0.3,60
379,1,0,0.3,60
380,1,0,0.3,60
381,1,0,0.3,60
382,1,0,0.3,60
383,1,0,0.3,60
384,1,0,0.3,60
385,1,0,0.3,60
386,1,0,0.3,60
387,1,0,0.3,60
388,1,0,0.3,60
389,1,0,0.3,60
390,1,0,0.3,60
391,1,0,0.3,60
392,1,0,0.3,60
393,1,0,0.3,60
394,1,0,0.3,60
395,1,0,0.3,60
396,1,0,0.3,60
397,1,0,0.3,60
398,1,0,0.3,60
399,1,0,0.3,60
400,1,0,0.3,60
401,1,0,0.3,60
402,1,0,0.3,60
403,1,0,0.3,60
404,1,0,0.3,60
405,1,0,0.3,60
406,1,0,0.3,60
407,1,0,0.3,60
408,1,0,0.3,60
409,1,0,0.3,60
410,1,0,0.3,60
411,1,0,0.3,60
412,1,0,0.3,60
413,1,0,0.3,60
414,1,0,0.3,60
415,1,0,0.3,60
416,1,0,0.3,60
417,1,0,0.3,60
418,1,0,0.3,60
419,1,0,0.3,60
420,1,0,0.3,60
421,1,0,0.3,60
422,1,0,0.3,60
423,1,0,0.3,60
424,1,0,0.3,60
425,1,0,0.3,60
426,1,0,0.3,60
427,1,0,0.3,60
428,1,0,0.3,60
429,1,0,0.3,60
430,1,0,0.3,60
431,1,0,0.3,60
432,1,0,0.3,60
433,1,0,0.3,60
434,1,0,0.3,60
435,1,0,0.3,60
436,1,0,0.3,60
437,1,0,0.3,60
438,1,0,0.3,60
439,1,0,0.3,60
440,1,0,0.3,60
441,1,0,0.3,60
442,1,0,0.3,60
443,1,0,0.3,60
444,1,0,0.3,60
445,1,0,0.3,60
446,1,0,0.3,60
447,1,0,0.3,60
448,1,0,0.3,60
449,1,0,0.3,60
450,1,0,0.3,60
451,1,0,0.3,60
452,1,0,0.3,60
453,1,0,0.3,60
454,1,0,0.3,60
455,1,0,0.3,60
456,1,0,0.3,60
457,1,0,0.3,60
458,1,0,0.3,60
459,1,0,0.3,60
460,1,0,0.3,60
461,1,0,0.3,60
462,1,0,0.3,60
463,1,0,0.3,60
464,1,0,0.3,60
465,1,0,0.3,60
466,1,0,0.3,60
467,1,0,0.3,60
468,1,0,0.3,60
469,1,0,0.3,60
470,1,0,0.3,60
471,1,0,0.3,60
472,1,0,0.3,60
473,1,0,0.3,60
474,1,0,0.3,60
475,1,0,0.3,60
476,1,0,0.3,60
477,1,0,0.3,60
478,1,0,0.3,60
479,1,0,0.3,60
480,1,0,0.3,60
481,1,0,0.3,60
482,1,0,0.3,60
483,1,0,0.3,60
484,1,0,0.3,60
485,1,0,0.3,60
486,1,0,0.3,60
487,1,0,0.3,60
488,1,0,0.3,60
489,1,0,0.3,60
490,1,0,0.3,60
491,1,0,0.3,60
492,1,0,0.3,60
493,1,0,0.3,60
494,1,0,0.3,60
495,1,0,0.3,60
496,1,0,0.3,60
497,1,0,0.3,60
498,1,0,0.3,60
499,1,0,0.3,60
500,1,0,0.3,60
501,1,0,0.3,60
502,1,0,0.3,60
503,1,0,0.3,60
504,1,0,0.3,60
505,1,0,0.3,60
506,1,0,0.3,60
507,1,0,0.3,60
508,1,0,0.3,60
509,1,0,0.3,60
510,1,0,0.3,60
511,1,0,0.3,60
512,1,0,0.3,60
513,1,0,0.3,60
514,1,0,0.3,60
515,1,0,0.3,60
516,1,0,0.3,60
517,1,0,0.3,60
518,1,0,0.3,60
519,1,0,0.3,60
520,1,0,0.3,60
521,1,0,0.3,60
522,1,0,0.3,60
523,1,0,0.3,60
524,1,0,0.3,60
525,1,0,0.3,60
526,1,0,0.3,60
527,1,0,0.3,60
528,1,0,0.3,60
529,1,0,0.3,60
530,1,0,0.3,60
531,1,0,0.3,60
532,1,0,0.3,60
533,1,0,0.3,60
534,1,0,0.3,60
535,1,0,0.3,60
536,1,0,0.3,60
537,1,0,0.3,60
538,1,0,0.3,60
539,1,0,0.3,20
540,1,0,0.3,20
541,1,0,0.3,20
542,1,0,0.3,20
543,1,0,0.3,20
544,1,0,0.3,20
545,1,0,0.3,20
546,1,0,0.3,20
547,1,0,0.3,20
548,1,0,0.3,20
549,1,0,0.3,20
550,1,0,0.3,20
551,1,0,0.3,20
552,1,0,0.3,20
553,1,0,0.3,20
554,1,0,0.3,20
555,1,0,0.3,20
556,1,0,0.3,20
557,1,0,0.3,20
558,1,0,0.3,20
559,1,0,0.3,20
560,1,0,0.3,20
561,1,0,0.3,20
562,1,0,0.3,20
563,1,0,0.3,20
564,1,0,0.3,20
565,1,0,0.3,20
566,1,0,0.3,20
567,1,0,0.3,20
568,1,0,0.3,20
569,1,0,0.3,20
570,1,0,0.3,20
571,1,0,0.3,20
572,1,0,0.3,20
573,1,0,0.3,20
574,1,0,0.3,20
575,1,0,0.3,20
576,1,0,0.3,20
577,1,0,0.3,20
578,1,0,0.3,20
579,1,0,0.3,20
580,1,0,0.3,20
581,1,0,0.3,20
582,1,0,0.3,20
583,1,0,0.3,20
584,1,0,0.3,20
585,1,0,0.3,20
586,1,0,0.3,20
587,1,0,0.3,20
588,1,0,0.3,20
589,1,0,0.3,20
590,1,0,0.3,20
591,1,0,0.3,20
592,1,0,0.3,20
593,1,0,0.3,20
594,1,0,0.3,20
595,1,0,0.3,20
596,1,0,0.3,20
597,1,0,0.3,20
598,1,0,0.3,20
599,1,0,0.3,20
600,1,0,0.3,20
601,1,0,0.3,20
602,1,0,0.3,20
603,1,0,0.3,20
604,1,0,0.3,20
605,1,0,0.3,20
606,1,0,0.3,20
607,1,0,0.3,20
608,1,0,0.3,20
609,1,0,0.3,20
610,1,0,0.3,20
611,1,0,0.3,20
612,1,0,0.3,20
613,1,0,0.3,20
614,1,0,0.3,20
615,1,0,0.3,20
616,1,0,0.3,20
617,1,0,0.3,20
618,1,0,0.3,20
619,1,0,0.3,20
620,1,0,0.3,20
621,1,0,0.3,20
622,1,0,0.3,20
623,1,0,0.3,20
624,1,0,0.3,20
625,1,0,0.3,20
626,1,0,0.3,20
627,1,0,0.3,20
628,1,0,0.3,20
629,1,0,0.3,20
630,1,0,0.3,20
631,1,0,0.3,20
632,1,0,0.3,20
633,1,0,0.3,20
634,1,0,0.3,20
635,1,0,0.3,20
636,1,0,0.3,20
637,1,0,0.3,20
638,1,0,0.3,20
639,1,0,0.3,20
640,1,0,0.3,20
641,1,0,0.3,20
642,1,0,0.3,20
643,1,0,0.3,20
644,1,0,0.3,20
645,1,0,0.3,20
646,1,0,0.3,20
647,1,0,0.3,20
648,1,0,0.3,20
649,1,0,0.3,20
650,1,0,0.3,20
651,1,0,0.3,20
652,1,0,0.3,20
653,1,0,0.3,20
654,1,0,0.3,20
655,1,0,0.3,20
656,1,0,0.3,20
657,1,0,0.3,20
658,1,0,0.3,20
659,1,0,0.3,20
660,1,0,0.3,20
661,1,0,0.3,20
662,1,0,0.3,20
663,1,0,0.3,20
664,1,0,0.3,20
665,1,0,0.3,20
666,1,0,0.3,20
667,1,0,0.3,20
668,1,0,0.3,20
669,1,0,0.3,20
670,1,0,0.3,20
671,1,0,0.3,20
672,1,0,0.3,20
673,1,0,0.3,20
674,1,0,0.3,20
675,1,0,0.3,20
676,1,0,0.3,20
677,1,0,0.3,20
678,1,0,0.3,20
679,1,0,0.3,20
680,1,0,0.3,20
681,1,0,0.3,20
682,1,0,0.3,20
683,1,0,0.3,20
684,1,0,0.3,20
685,1,0,0.3,20
686,1,0,0.3,20
687,1,0,0.3,20
688,1,0,0.3,20
689,1,0,0.3,20
690,1,0,0.3,20
691,1,0,0.3,20
692,1,0,0.3,20
693,1,0,0.3,20
694,1,0,0.3,20
695,1,0,0.3,20
696,1,0,0.3,20
697,1,0,0.3,20
698,1,0,0.3,20
699,1,0,0.3,20
700,1,0,0.3,20
701,1,0,0.3,20
702,1,0,0.3,20
703,1,0,0.3,20
704,1,0,0.3,20
705,1,0,0.3,20
706,1,0,0.3,20
707,1,0,0.3,20
708,1,0,0.3,20
709,1,0,0.3,20
710,1,0,0.3,20
711,1,0,0.3,20
712,1,0,0.3,20
713,1,0,0.3,20
714,1,0,0.3,20
715,1,0,0.3,20
716,1,0,0.3,20
717,1,0,0.3,20
718,1,0,0.3,20
719,1,0,0.3,20
720,1,0,0.3,20
721,1,0,0.3,20
722,1,0,0.3,20
723,1,0,0.3,20
724,1,0,0.3,20
725,1,0,0.3,20
726,1,0,0.3,20
727,1,0,0.3,20
728,1,0,0.3,20
729,1,0,0.3,20
730,1,0,0.3,20
731,1,0,0.3,20
732,1,0,0.3,20
733,1,0,0.3,20
734,1,0,0.3,20
735,1,0,0.3,20
736,1,0,0.3,20
737,1,0,0.3,20
738,1,0,0.3,20
739,1,0,0.3,20
740,1,0,0.3,20
741,1,0,0.3,20
742,1,0,0.3,20
743,1,0,0.3,20
744,1,0,0.3,20
745,1,0,0.3,20
746,1,0,0.3,20
747,1,0,0.3,20
748,1,0,0.3,20
749,1,0,0.3,20
750,1,0,0.3,20
751,1,0,0.3,20
752,1,0,0.3,20
753,1,0,0.3,20
754,1,0,0.3,20
755,1,0,0.3,20
756,1,0,0.3,20
757,1,0,0.3,20
758,1,0,0.3,20
759,1,0,0.3,20
760,1,0,0.3,20
761,1,0,0.3,20
762,1,0,0.3,20
763,1,0,0.3,20
764,1,0,0.3,20
765,1,0,0.3,20
766,1,0,0.3,20
767,1,0,0.3,20
768,1,0,0.3,20
769,1,0,0.3,20
770,1,0,0.3,20
771,1,0,0.3,20
772,1,0,0.3,20
773,1,0,0.3,20
774,1,0,0.3,20
775,1,0,0.3,20
776,1,0,0.3,20
777,1,0,0.3,20
778,1,0,0.3,20
779,1,0,0.3,20
780,1,0,0.3,20
781,1,0,0.3,20
782,1,0,0.3,20
783,1,0,0.3,20
784,1,0,0.3,20
785,1,0,0.3,20
786,1,0,0.3,20
787,1,0,0.3,20
788,1,0,0.3,20
789,1,0,0.3,20
790,1,0,0.3,20
791,1,0,0.3,20
792,1,0,0.3,20
793,1,0,0.3,20
794,1,0,0.3,20
795,1,0,0.3,20
796,1,0,0.3,20
797,1,0,0.3,20
798,1,0,0.3,20
799,1,0,0.3,20
800,1,0,0.3,20
801,1,0,0.3,20
802,1,0,0.3,20
803,1,0,0.3,20
804,1,0,0.3,20
805,1,0,0.3,20
806,1,0,0.3,20
807,1,0,0.3,20
808,1,0,0.3,20
809,1,0,0.3,20
810,1,0,0.3,20
811,1,0,0.3,20
812,1,0,0.3,20
813,1,0,0.3,20
814,1,0,0.3,20
815,1,0,0.3,20
816,1,0,0.3,20
817,1,0,0.3,20
818,1,0,0.3,20
819,1,0,0.3,20
820,1,0,0.3,20
821,1,0,0.3,20
822,1,0,0.3,20
823,1,0,0.3,20
824,1,0,0.3,20
825,1,0,0.3,20
826,1,0,0.3,20
827,1,0,0.3,20
828,1,0,0.3,20
829,1,0,0.3,20
830,1,0,0.3,20
831,1,0,0.3,20
832,1,0,0.3,20
833,1,0,0.3,20
834,1,0,0.3,20
835,1,0,0.3,20
836,1,0,0.3,20
837,1,0,0.3,20
838,1,0,0.3,20
839,1,0,0.3,20
840,1,0,0.3,20
841,1,0,0.3,20
842,1,0,0.3,20
843,1,0,0.3,20
844,1,0,0.3,20
845,1,0,0.3,20
846,1,0,0.3,20
847,1,0,0.3,20
848,1,0,0.3,20
849,1,0,0.3,20
850,1,0,0.3,20
851,1,0,0.3,20
852,1,0,0.3,20
853,1,0,0.3,20
854,1,0,0.3,20
855,1,0,0.3,20
856,1,0,0.3,20
857,1,0,0.3,20
858,1,0,0.3,20
859,1,0,0.3,20
860,1,0,0.3,20
861,1,0,0.3,20
862,1,0,0.3,20
863,1,0,0.3,20
864,1,0,0.3,20
865,1,0,0.3,20
866,1,0,0.3,20
867,1,0,0.3,20
868,1,0,0.3,20
869,1,0,0.3,20
870,1,0,0.3,20
871,1,0,0.3,20
872,1,0,0.3,20
873,1,0,0.3,20
874,1,0,0.3,20
875,1,0,0.3,20
876,1,0,0.3,20
877,1,0,0.3,20
878,1,0,0.3,20
879,1,0,0.3,20
880,1,0,0.3,20
881,1,0,0.3,20
882,1,0,0.3,20
883,1,0,0.3,20
884,1,0,0.3,20
885,1,0,0.3,20
886,1,0,0.3,20
887,1,0,0.3,20
888,1,0,0.3,20
889,1,0,0.3,20
890,1,0,0.3,20
891,1,0,0.3,20
892,1,0,0.3,20
893,1,0,0.3,20
894,1,0,0.3,20
895,1,0,0.3,20
896,1,0,0.3,20
897,1,0,0.3,20
898,1,0,0.3,20
899,1,0,0.3,20
900,1,0,0.3,20
901,1,0,0.3,20
902,1,0,0.3,20
903,1,0,0.3,20
904,1,0,0.3,20
905,1,0,0.3,20
906,1,0,0.3,20
907,1,0,0.3,20
908,1,0,0.3,20
909,1,0,0.3,20
910,1,0,0.3,20
911,1,0,0.3,20
912,1,0,0.3,20
913,1,0,0.3,20
914,1,0,0.3,20
915,1,0,0.3,20
916,1,0,0.3,20
917,1,0,0.3,20
918,1,0,0.3,20
919,1,0,0.3,20
920,1,0,0.3,20
921,1,0,0.3,20
922,1,0,0.3,20
923,1,0,0.3,20
924,1,0,0.3,20
925,1,0,0.3,20
926,1,0,0.3,20
927,1,0,0.3,20
928,1,0,0.3,20
929,1,0,0.3,20
930,1,0,0.3,20
931,1,0,0.3,20
932,1,0,0.3,20
933,1,0,0.3,20
934,1,0,0.3,20
935,1,0,0.3,20
936,1,0,0.3,20
937,1,0,0.3,20
938,1,0,0.3,20
939,1,0,0.3,20
940,1,0,0.3,20
941,1,0,0.3,20
942,1,0,0.3,20
943,1,0,0.3,20
944,1,0,0.3,20
945,1,0,0.3,20
946,1,0,0.3,20
947,1,0,0.3,20
948,1,0,0.3,20
949,1,0,0.3,20
950,1,0,0.3,20
951,1,0,0.3,20
952,1,0,0.3,20
953,1,0,0.3,20
954,1,0,0.3,20
955,1,0,0.3,20
956,1,0,0.3,20
957,1,0,0.3,20
958,1,0,0.3,20
959,1,0,0.3,20
960,1,0,0.3,20
961,1,0,0.3,20
962,1,0,0.3,20
963,1,0,0.3,20
964,1,0,0.3,20
965,1,0,0.3,20
966,1,0,0.3,20
967,1,0,0.3,20
968,1,0,0.3,20
969,1,0,0.3,20
970,1,0,0.3,20
971,1,0,0.3,20
972,1,0,0.3,20
973,1,0,0.3,20
974,1,0,0.3,20
975,1,0,0.3,20
976,1,0,0.3,20
977,1,0,0.3,20
978,1,0,0.3,20
979,1,0,0.3,20
980,1,0,0.3,20
981,1,0,0.3,20
982,1,0,0.3,20
983,1,0,0.3,20
984,1,0,0.3,20
985,1,0,0.3,20
986,1,0,0.3,20
987,1,0,0.3,20
988,1,0,0.3,20
989,1,0,0.3,20
990,1,0,0.3,20
991,1,0,0.3,20
992,1,0,0.3,20
993,1,0,0.3,20
994,1,0,0.3,20
995,1,0,0.3,20
996,1,0,0.3,20
997,1,0,0.3,20
998,1,0,0.3,20
999,1,0,0.3,20
1000,1,0,0.3,20
1001,1,0,0.3,20
1002,1,0,0.3,20
1003,1,0,0.3,20
1004,1,0,0.3,20
1005,1,0,0.3,20
1006,1,0,0.3,20
1007,1,0,0.3,20
1008,1,0,0.3,20
1009,1,0,0.3,20
1010,1,0,0.3,20
1011,1,0,0.3,20
1012,1,0,0.3,20
1013,1,0,0.3,20
1014,1,0,0.3,20
1015,1,0,0.3,20
1016,1,0,0.3,20
1017,1,0,0.3,20
1018,1,0,0.3,20
1019,1,0,0.3,20
1020,1,0,0.3,20
1021,1,0,0.3,20
1022,1,0,0.3,20
1023,1,0,0.3,20
1024,1,0,0.3,20
1025,1,0,0.3,20
1026,1,0,0.3,20
1027,1,0,0.3,20
1028,1,0,0.3,20
1029,1,0,0.3,20
1030,1,0,0.3,20
1031,1,0,0.3,20
1032,1,0,0.3,20
1033,1,0,0.3,20
1034,1,0,0.3,20
1035,1,0,0.3,20
1036,1,0,0.3,20
1037,1,0,0.3,20
1038,1,0,0.3,20
1039,1,0,0.3,20
1040,1,0,0.3,20
1041,1,0,0.3,20
1042,1,0,0.3,20
1043,1,0,0.3,20
1044,1,0,0.3,20
1045,1,0,0.3,20
1046,1,0,0.3,20
1047,1,0,0.3,20
1048,1,0,0.3,20
1049,1,0,0.3,20
1050,1,0,0.3,20
1051,1,0,0.3,20
1052,1,0,0.3,20
1053,1,0,0.3,20
1054,1,0,0.3,20
1055,1,0,0.3,20
1056,1,0,0.3,20
1057,1,0,0.3,20
1058,1,0,0.3,20
1059,1,0,0.3,20
1060,1,0,0.3,20
1061,1,0,0.3,20
1062,1,0,0.3,20
1063,1,0,0.3,20
1064,1,0,0.3,20
1065,1,0,0.3,20
1066,1,0,0.3,20
1067,1,0,0.3,20
1068,1,0,0.3,20
1069,1,0,0.3,20
1070,1,0,0.3,20
1071,1,0,0.3,20
1072,1,0,0.3,20
1073,1,0,0.3,20
1074,1,0,0.3,20
1075,1,0,0.3,20
1076,1,0,0.3,20
1077,1,0,0.3,20
1078,1,0,0.3,20
1079,1,0,0.3,20
1080,1,0,0.3,20
